CVEGEO,ndvi_2026,ndvi_2020,ndbi_2026,delta_ndvi
0901200011655,0.28411191570944627,0.3165436240700525,0.04011677393892597,-0.032431708360606215
0901200271778,0.34590542186839923,0.34762840224911723,0.003753323109544848,-0.0017229803807179978
0901200271782,0.30042655225311005,0.31507635263404726,-0.005553608350820774,-0.014649800380937217
0901100111041,0.30941382615504687,0.32909712785320216,0.0030799058925253674,-0.019683301698155298
0901100111037,0.2716081717132753,0.28325378838636706,0.01357058489802197,-0.011645616673091774
0901100241183,0.2854562174726968,0.30064694305888034,0.01407780087569385,-0.015190725586183562
0901100010382,0.25489257617936545,0.24722613341978103,0.011521786691260538,0.007666442759584419
0901100210791,0.32750695867928364,0.34754267661192256,0.07401354446960572,-0.02003571793263892
0901100010772,0.2739802608827209,0.27058950957447153,0.036861360919734056,0.0033907513082493956
0901100011395,0.22797693201295863,0.26726751088146994,0.03128136595423844,-0.03929057886851131
0901100241408,0.25658671385583687,0.24524434602947204,0.04548052046653072,0.01134236782636483
0901100011427,0.25829330651700044,0.28623373244954176,0.03194347554287432,-0.027940425932541313
0901100241520,0.2836069579103164,0.27398048773674033,0.03831131333330026,0.009626470173576096
090160001100A,0.22895983017080432,0.22943647029799416,0.00046475076085918354,-0.0004766401271898424
0901300010885,0.32402240925712256,0.35092007325492225,0.013401947748615578,-0.026897663997799692
0901300011455,0.3291182816129668,0.3261442075067084,0.018783955764900776,0.002974074106258384
0901300011135,0.2849633366009143,0.2933658922576035,-0.03401009147688854,-0.008402555656689237
0901300011510,0.28205666990628137,0.30003955511773955,0.01500938424814686,-0.01798288521145819
0901300011474,0.2972641959635335,0.3053968436417499,0.012642066651858496,-0.00813264767821642
0901300011402,0.26474585433139997,0.2902627860695237,0.011550113158309373,-0.02551693173812375
0901300010813,0.2579221771271639,0.2739225275414063,0.04252352339992125,-0.01600035041424236
0901300011296,0.3007388219032495,0.26805071299492217,0.005373440526553697,0.03268810890832735
0901300011309,0.2664434710905524,0.27285826617411457,-0.004573892224679858,-0.006414795083562186
0901300010832,0.30529733532042036,0.31239757780873634,0.007834219846018368,-0.007100242488315978
0901300010809,0.3484378601414766,0.3822474502419556,0.030177708441077006,-0.033809590100479014
0901300011440,0.28469535579939803,0.2735582151451135,0.02099031202999667,0.011137140654284505
090130001089A,0.4216558121006754,0.3766146705624807,-0.01892672808681439,0.04504114153819466
0901300010654,0.36011177671557976,0.34544587967861584,-0.0125619970078554,0.014665897036963915
090130001146A,0.33141332556446956,0.33641359529866344,0.010161740331700678,-0.005000269734193874
0901300011173,0.22733419990855444,0.24180573752557086,0.02274773626340303,-0.014471537617016417
0901300011417,0.29019866281075374,0.31823568677362435,0.011642906662249682,-0.02803702396287061
090130001114A,0.29180913934942326,0.29783101923686034,-0.07048740666587618,-0.006021879887437076
0901300011544,0.3031548275585063,0.3072347142543012,0.04846648966937124,-0.004079886695794899
0901300011366,0.27602769006413375,0.2834264342102934,0.0053118539555901305,-0.007398744146159653
090130001071A,0.35556358498953,0.34072487138330515,-0.05270740526349987,0.014838713606224851
0901300010758,0.3276655349698028,0.313745686117717,0.0036764064479903463,0.013919848852085748
0901300011169,0.3068537431735962,0.2794018323089755,0.028888023646594187,0.027451910864620732
0901300011154,0.2838840225442194,0.26659609400821843,0.017854897529586657,0.017287928536000974
0901300011188,0.2466143572132714,0.2545595650613421,0.01958335759059259,-0.007945207848070679
0901300010669,0.31567916284975617,0.3321938285648738,-0.007361609364341823,-0.016514665715117616
0901300010777,0.2949981402118933,0.2853971304050655,0.0014950924786349836,0.00960100980682782
0901300010601,0.2629230565279931,0.27037416769872036,0.019559214297687998,-0.007451111170727276
0901300010762,0.3453255883761326,0.3259968504799566,0.03238314559577123,0.019328737896176007
0901300010438,0.2735483495405379,0.27447510906865635,-0.004614678226681752,-0.0009267595281184371
0901300011436,0.2991012171456757,0.2790814861824952,0.025988424859885145,0.02001973096318055
0901300010279,0.2684954087375459,0.27371815311104813,-0.015830561818864705,-0.0052227443735022305
0901300010739,0.3290463472589375,0.3057034289162034,0.01802657975206089,0.02334291834273411
0901300010828,0.3172099217847979,0.30423864982402693,-0.003892988377561208,0.01297127196077097
0901300011084,0.2108741902223336,0.21574323760505484,0.00881409931143872,-0.004869047382721231
0901300011116,0.23321348279577753,0.22837227412231806,-0.0007187310456900355,0.004841208673459468
0901300011120,0.2338802834328215,0.23824693272753764,-0.005280914629014696,-0.004366649294716141
0901300011370,0.25299171498705614,0.2571913645664179,0.013981521169160014,-0.004199649579361753
0901300011506,0.2872228541318817,0.29917253433781793,0.016632922101490637,-0.01194968020593623
0900800010438,0.24230315918409007,0.26026499041663625,-0.005544236487420139,-0.017961831232546188
0900800010423,0.2075971863521747,0.22168192715753787,0.0006561765799882123,-0.014084740805363177
090080001057A,0.25505512628188187,0.26320088531588265,-0.02494433166036499,-0.008145759034000777
0900800010584,0.218637101060976,0.21587077563053056,0.0034775800086633583,0.002766325430445443
0900903000647,0.23307297710244207,0.23365100212974754,0.020471700093992864,-0.0005780250273054732
0900900330350,0.31674891656061327,0.33015443431604496,0.0008564839069606905,-0.013405517755431695
0900900240577,0.3237659205565444,0.35711973946543635,0.03522821238195205,-0.03335381890889194
0900900240581,0.2893232960508954,0.3050602565198846,0.027137738562414804,-0.015736960468989203
0900900330346,0.30162029652561967,0.3130185937436923,0.009665016674921707,-0.011398297218072617
0900900240651,0.30087538927288376,0.3260891966900583,0.014041661635293797,-0.02521380741717455
0900903000632,0.23720869213952694,0.2329085807152279,0.03373816598282529,0.004300111424299036
0900900240191,0.2821919578358371,0.29024282640411403,0.025244389015180124,-0.008050868568276914
0900900240596,0.2891843981912049,0.30661761802206033,0.0478585269266575,-0.01743321983085544
0900900110416,0.24096916936215057,0.21049161428666163,0.0017001875166240527,0.030477555075488938
0900900240204,0.28322154827572715,0.3014819876591345,0.033302588763069144,-0.018260439383407323
0900700015408,0.23930536181739484,0.21767075007307551,0.01946098358741054,0.021634611744319326
0900700015056,0.24109106585030302,0.19854939141638847,-0.02548140436293201,0.042541674433914545
0900700013346,0.29204816842539977,0.25358629379751113,0.030753023092460263,0.03846187462788864
1500100010339,0.22308696871441624,0.2325708193000916,0.09984134604173887,-0.009483850585675357
1500100010254,0.27570882730777835,0.2605302891657365,0.0735905784005251,0.015178538142041842
1500100010269,0.22739906658095518,0.22095870836827547,0.10603799038662043,0.006440358212679714
150020001050A,0.22970055792621544,0.2467491575080671,0.06764314571026854,-0.017048599581851676
1500200160209,0.24471981373629037,0.2548370550656996,0.07354851236958701,-0.010117241329409221
1500500370395,0.2871349306281829,0.3069486471650461,0.06039105258166975,-0.019813716536863202
1500600010072,0.27264027842661237,0.30109565023345813,0.05037555529992341,-0.028455371806845764
1500900050233,0.26255469305054613,0.2920198440847055,0.0654486141627918,-0.029465151034159365
1500900010036,0.26159609433337294,0.2843621107210602,0.04888482658935861,-0.02276601638768727
1500900030017,0.24152663625016974,0.2503602065522482,0.04776112436354143,-0.008833570302078486
1500900030021,0.24222767287570973,0.25919401386607677,0.039115665262092654,-0.016966340990367035
1501000010198,0.29009277150453866,0.3119029402333835,-0.017347163924193495,-0.021810168728844836
150110004034A,0.20087074939199434,0.27331563034357836,0.07196854521340443,-0.07244488095158402
1501500010211,0.23331725738682707,0.26534729863267126,0.034098822111593104,-0.03203004124584419
1501500060283,0.22217455182935042,0.28867651125060906,0.04090804936208243,-0.06650195942125864
1501700010038,0.243037691065966,0.23507640321412782,0.06536837192303123,0.007961287851838195
1501700010080,0.2901034466922284,0.27005014394162297,0.046420791437099464,0.020053302750605406
1501700010042,0.28139354297993263,0.25528694981944644,0.05154026021452376,0.02610659316048619
1501700010108,0.2413128476215297,0.25830599699110446,0.08004303161300161,-0.016993149369574745
1501700010076,0.276105783024344,0.23408069574550822,0.06637560498495042,0.042025087278835804
1501700010095,0.30049412614769405,0.2467121934873766,0.05510806556568186,0.053781932660317444
1501700010061,0.2894423722311486,0.2569552075866316,0.04396412196308031,0.03248716464451701
1501900040155,0.2480743411055778,0.2718587363210901,0.07413305414438078,-0.02378439521551229
1501900010136,0.3372532259587307,0.358193432812395,-0.01672939796451405,-0.020940206853664323
150190001016A,0.26257574520433097,0.28568600651289633,0.069731669252779,-0.02311026130856536
1501900050121,0.26721080032379907,0.31962801170365895,0.05422537089476708,-0.052417211379859885
1501900040140,0.32626302669640805,0.3424420114483237,0.019030982808445764,-0.016178984751915648
1502100010098,0.3220848567454406,0.3012756178611197,-0.03386598395713805,0.020809238884320846
1502200010080,0.21298633278234458,0.21360284525905018,0.07312265445636595,-0.0006165124767056052
1502300010069,0.2665235185521557,0.28812470446958127,0.0735127321083461,-0.021601185917425547
1502500121894,0.23483534640889822,0.23326890850758186,0.03727878080012744,0.0015664379013163587
1502500101023,0.2620530003738832,0.23859976094692678,0.05498882532764123,0.0234532394269564
1502500171983,0.2661532192072051,0.23970459013887982,0.06225245698358154,0.026448629068325263
1502600010164,0.2508717945352571,0.2861985539040461,0.11944688973308036,-0.035326759368788985
1502600010179,0.2760864605338593,0.30566718800013826,0.10108485945510548,-0.029580727466278933
1502600010075,0.27583155171652896,0.307631966205638,0.0949203609205004,-0.03180041448910903
1502800010154,0.2419605734438434,0.2550332007092711,0.08022157539386823,-0.013072627265427711
1503300014975,0.32812266537792795,0.3429093155809628,0.0515996873392106,-0.014786650203034879
1503700010384,0.29224620907871024,0.3244266164374186,0.0035874541204724106,-0.03218040735870836
1503700050276,0.2985234329037418,0.3440812033922418,0.025886143376470556,-0.045557770488500016
1503700130401,0.27012158981880097,0.29894141662865714,0.0083425696756314,-0.028819826809856175
1503700010399,0.27660596203716364,0.3044572112446322,0.005310119679322172,-0.027851249207468565
1503700130420,0.21374137040106453,0.2280299917801244,0.03749513986021417,-0.014288621379059868
1503700210647,0.3172233071773875,0.3548800573232788,0.01605955645651453,-0.037656750145891316
150370018044A,0.2950987924817708,0.34673918351529914,0.026119876496346468,-0.051640391033528354
1503700190651,0.32959883027129794,0.36946682467662534,0.003978275495267463,-0.0398679944053274
1503900011245,0.22973758837148653,0.2560427687714375,0.04750740134811684,-0.026305180399950973
1504000010093,0.28299050114892105,0.2858373353843784,0.11311947886669586,-0.0028468342354573406
1504000010055,0.36869660970249246,0.3744082747136236,0.04954590434616186,-0.0057116650111311285
150420033012A,0.21870547907799656,0.2986090370452078,0.13056961096850297,-0.07990355796721124
1504200220384,0.3066308481565141,0.30824103954345694,0.09018538226454366,-0.0016101913869428497
1504300010112,0.24991548893930846,0.2669355085085298,0.04003946455074462,-0.017020019569221362
1504500010259,0.22804442054491364,0.27200088763405844,0.0934102289183464,-0.0439564670891448
1504500070507,0.3055854975484411,0.3255062298280859,0.12906831269174562,-0.019920732279644804
1504500070456,0.2606343597836013,0.2823098095619885,0.07947327544655099,-0.0216754497783872
150450007048A,0.23806678368601425,0.26937269042945433,0.07408769305071795,-0.03130590674344008
1504500070494,0.2580610988556593,0.2886514786931961,0.12593398200789674,-0.030590379837536763
1504500010297,0.2682176702191562,0.32347946208951994,0.07398186567506022,-0.05526179187036373
1504500010278,0.2953853884648031,0.3313852531485313,0.07413980884810248,-0.03599986468372818
1504500070441,0.2642286087914833,0.3104920198476818,0.07644911040946763,-0.04626341105619852
150470001008A,0.3020003041787985,0.32004996526536605,0.02766866412727604,-0.01804966108656758
1504800010462,0.2613076776165122,0.29471674053255065,0.09547557417112792,-0.03340906291603846
1504800180405,0.28125608037132216,0.30998115117208613,0.10605538725739627,-0.028725070800763974
1504800130284,0.23538313413742298,0.26696309434846865,0.10361443959412077,-0.03157996021104567
1504800150388,0.2929532557689639,0.3171956907415529,0.04349612147228992,-0.02424243497258899
1504800080335,0.24288975241837146,0.2911851477333531,0.11227660727464815,-0.048295395314981615
1504800080320,0.2358650335667947,0.2657066254146087,0.1233679323621472,-0.029841591847814014
1504800130439,0.3231977745469725,0.33776159928224164,0.07464754837460895,-0.014563824735269126
1504800150373,0.2544986225731624,0.26372944157991235,0.04631344892413805,-0.009230819006749935
1504900010065,0.24572848693232469,0.24503607406209954,0.03553747086274438,0.0006924128702251453
150510022035A,0.2716117843139984,0.29196828850245765,0.04583561330314813,-0.020356504188459246
1505100240379,0.3284528804235565,0.391581209736529,0.0030246557795774757,-0.06312832931297246
1505100070294,0.25260395468574004,0.29911691197449847,0.08918325728475111,-0.04651295728875843
1505100170400,0.3205033419231203,0.35774700315648805,0.025742554593333643,-0.03724366123336775
1505100210078,0.294187588149842,0.30765819923425974,0.02421286239815499,-0.013470611084417716
1505200010056,0.3359920823083878,0.3637765922943217,0.01952219497476575,-0.027784509985933903
1505300010138,0.30168384355355565,0.30581286652940576,0.02362598895772202,-0.004129022975850105
1505600010089,0.31984342389935366,0.3171183907990511,0.07213115779621383,0.0027250331003025874
1505700012491,0.24923986134751475,0.2830578642728416,0.014418074256774294,-0.03381800292532683
1505700012472,0.30071080735849715,0.322293716995448,-0.014423074948222992,-0.021582909636950864
1505700012487,0.28937186273037596,0.3551946235795904,-0.03871207648219642,-0.06582276084921446
1505700012059,0.35449220301890394,0.38141127651664675,0.0031787003178122323,-0.026919073497742807
1505702672699,0.24555218721607958,0.29506317342714594,0.050789031513421456,-0.049510986211066366
1505700010743,0.2874916486232973,0.29629991138269635,0.005273581295775507,-0.008808262759399055
150570001071A,0.3554068639619428,0.4101789552858948,0.08339346186800548,-0.054772091323952
1505700012434,0.25580187982496294,0.2872724874377658,0.03850521122005504,-0.03147060761280285
1505700012519,0.2779361489608466,0.30611269246112455,0.09391644963798983,-0.02817654350027793
1506000200984,0.2971105542010995,0.34297944641340805,0.07507644120663806,-0.045868892212308554
1506000821200,0.27326471810966796,0.30153997328924625,0.03597711785661347,-0.028275255179578296
1506000820950,0.28552391009616557,0.30848505394831555,0.05235603506262132,-0.02296114385214998
1506000821183,0.3312765264384531,0.3669116698668415,0.06541117635698156,-0.03563514342838836
1506000181287,0.30563111143691524,0.3603309157574288,0.05220980570984016,-0.05469980432051358
1506000011179,0.2368145947687152,0.30873999468736385,0.04071817086693581,-0.07192539991864866
150600001072A,0.2869775255927904,0.3214182646905328,0.05946350132021865,-0.03444073909774242
150600001122A,0.33331201360235096,0.3537727344453199,0.03780443680156801,-0.02046072084296896
1506000161253,0.28093041189128204,0.29215731970659314,0.07801687869256653,-0.011226907815311105
150610001006A,0.2240288675067917,0.23046521404905926,0.1692155855042594,-0.006436346542267546
1506200220067,0.31136347053485774,0.32201765323321996,-0.006909967122247179,-0.010654182698362213
1506200010118,0.35136935218264387,0.37087539919559076,0.018641210214616358,-0.019506047012946892
150620001018A,0.2972021874671399,0.308904563309366,0.021917376992665882,-0.01170237584222611
1506200010298,0.3993589150960644,0.42139333319776745,0.05145451200961023,-0.022034418101703035
1506200230033,0.27089076035666376,0.3117654817515095,0.04316213175632413,-0.040874721394845714
1506200220283,0.38996060826393086,0.38819418384771814,-0.00731848412753545,0.0017664244162127196
1506200200137,0.3382917658297082,0.3483435332384692,0.0169618230692641,-0.010051767408761014
1506200200048,0.2893435749229775,0.29837791772247546,0.016205543677842525,-0.00903434279949794
1506400010095,0.28123580791522856,0.3071838441268613,0.027467507225636414,-0.02594803621163272
1506400010108,0.29616530719157824,0.3128907577073793,0.013107852751049334,-0.016725450515801044
1506500070209,0.21800802191156576,0.2216137932321621,0.04751687090337845,-0.003605771320596335
1506800010111,0.27964491660898105,0.3199723526627855,0.03789132504618698,-0.040327436053804455
1506800070183,0.235498201220699,0.2617667485473183,0.05110837036079508,-0.02626854732661929
1506800010130,0.25261045109931907,0.2651014392121207,0.030109075159294157,-0.012490988112801638
1506800010022,0.23353560504737844,0.2595070499831539,0.03589834651730158,-0.02597144493577544
1506800010164,0.20237751297731724,0.2253355351829054,0.051383578064886956,-0.022958022205588152
1506900010068,0.24361697212287842,0.24908637519695662,0.08735115805830489,-0.0054694030740782
1507100010102,0.2837496222111664,0.26350502341154053,0.06962474082451314,0.020244598799625868
1507200010097,0.23084356423390395,0.3187032565421406,0.1149138847388545,-0.08785969230823665
1507400010316,0.26790582140043046,0.3136692063277907,0.07544239747070208,-0.04576338492736026
150740029034A,0.25806534695550243,0.27000922887313905,0.047402524148873075,-0.011943881917636623
150760001040A,0.2839489041333176,0.30447434222390357,0.06379457306558725,-0.02052543809058599
1507600010058,0.25891434229365623,0.2979868149177002,0.0690652322219509,-0.03907247262404395
1507600010202,0.3072264311235628,0.3515570928358312,0.05618333975095742,-0.044330661712268404
1507600010240,0.30875308819318337,0.3863083630996094,0.06912843450608157,-0.07755527490642605
1507800010033,0.3189517257567646,0.3438675585494704,0.005832349325400809,-0.02491583279270576
150790001012A,0.35098878406860234,0.3819011601303004,0.08846575329035906,-0.030912376061698055
1507900010134,0.2615389326180644,0.25847859081191527,0.1726303402705558,0.003060341806149114
1507900010115,0.32398366533290945,0.36765425059917717,0.04065900050036426,-0.043670585266267714
1507900010030,0.26227474079332597,0.26700557574135986,0.12179532428898233,-0.004730834948033891
1507900010079,0.2672528355887087,0.2826689862481736,0.12214033969209244,-0.015416150659464889
1507900010083,0.2492650409831064,0.2761848224888888,0.17509221940243908,-0.02691978150578242
1507900010100,0.25048554741033974,0.28422597863934096,0.06654280789655949,-0.03374043122900122
1508100120645,0.2344947862425622,0.22944163593361225,0.06799100041988404,0.005053150308949955
1508100040575,0.21781980476489332,0.25293359827085354,0.09006120110670121,-0.03511379350596022
1508100190679,0.225295242812968,0.2782263384614626,0.04144399045408042,-0.0529310956484946
1508200010479,0.26446592528960783,0.27184720356079994,0.03810066904959923,-0.0073812782711921154
1508200010430,0.21676840389982788,0.23092350951938806,0.08596039879338123,-0.014155105619560182
1508200010638,0.1678634514127459,0.24320081760485968,0.08569248537222549,-0.07533736619211379
1508200010572,0.22765624906892093,0.2449257546195797,0.07235298751932541,-0.01726950555065876
1508200010642,0.28902225111059726,0.35420439452306113,0.08114046801534716,-0.06518214341246387
1508200010591,0.3111475231508687,0.3002229762608058,0.027394861065820876,0.010924546890062892
1508200010657,0.1808731766687723,0.22105150283019043,0.07238083024090067,-0.040178326161418115
1508200010661,0.2851698013118909,0.3040921559682549,0.06212075169873721,-0.018922354656363993
1508500010409,0.2771903043877669,0.2892164970743712,0.13385186890875084,-0.01202619268660432
1508500010201,0.28089043716973644,0.30376329204999264,0.07747120152019513,-0.0228728548802562
1508500010216,0.2727156082461026,0.29917869509128886,0.057943265647181004,-0.02646308684518628
1508500010220,0.31556238961566724,0.3379809102688122,0.04390261654929764,-0.02241852065314498
1508500010413,0.27252199537233873,0.2753681951161655,0.09123008018177878,-0.0028461997438267717
1508700210136,0.2511132916551105,0.283424145086155,0.1066144233583073,-0.032310853431044506
1508700170314,0.25726493115647037,0.28860232533417135,0.08694464642566081,-0.03133739417770098
1508800010059,0.23472312493025663,0.24083733352389788,0.04769426175817492,-0.006114208593641257
1508800730415,0.32443093179922805,0.3153233924975948,0.046581912996024995,0.009107539301633272
1508800170398,0.2949382167490928,0.30643404732354557,0.021328475696827186,-0.011495830574452748
1508800340400,0.305292122619619,0.30546910635676217,0.004297731812926829,-0.00017698373714314375
1508800270294,0.2961043002677542,0.31646530059319633,0.03496555524779534,-0.020361000325442136
1508800710434,0.29611566755862545,0.3125832970653678,0.055687076348975614,-0.016467629506742354
150900001031A,0.26946173728804335,0.2640646031532451,0.056636990784431025,0.005397134134798254
1509100010069,0.28323945841353687,0.33220360830736284,0.01948009567716109,-0.04896414989382597
1509100100073,0.32433634449116955,0.3714591993349391,0.013681309127868727,-0.047122854843769546
1509100010302,0.2748766337025255,0.3164612082316542,0.04619166942887179,-0.04158457452912867
1509100010088,0.2756826132785157,0.29940733715768925,0.039044059215009114,-0.02372472387917357
1509100010092,0.2619567942670136,0.2735250083162132,0.04095041168943044,-0.011568214049199554
1509100010162,0.359293004947328,0.3941066620106483,-0.024526283299616272,-0.03481365706332029
1509200010225,0.23607466755743034,0.2545617052058489,0.046180432537832765,-0.01848703764841858
1509200010085,0.23804572718440306,0.3042681460518302,0.06705084502214424,-0.06622241886742716
1509200130051,0.24098036178174037,0.25173706491684245,0.0626598518506004,-0.010756703135102075
1509200190282,0.2649060049055074,0.26976640926413614,0.05311992621642543,-0.004860404358628723
1509300010078,0.24210559766002437,0.2377303192818797,0.08887268076792045,0.004375278378144665
1509300010152,0.23980541029041694,0.23402462548509873,0.06614449399676502,0.005780784805318212
1509400010037,0.26198570289802064,0.2883022144195189,0.01457919340430368,-0.026316511521498276
1509400010060,0.26555889816355555,0.2992675830441889,0.04601135326819992,-0.03370868488063333
1509500260320,0.2612095116567777,0.28634888660011476,0.090349884373745,-0.025139374943337067
1509500050335,0.28946051247143806,0.3044853148049186,0.09130065018596285,-0.015024802333480525
1509600080116,0.26229968188784963,0.2585489040084406,0.09409728484103305,0.0037507778794090285
1509600080239,0.2853159805772905,0.3873858378386833,0.0969114799542733,-0.10206985726139278
1509600010192,0.33085300350399166,0.3437684807083727,0.00021495463273572845,-0.01291547720438102
1509600080258,0.22727605814442917,0.2207925374455312,0.10829415354220305,0.00648352069889796
1509600010224,0.3118698804446283,0.32763527472577375,0.020407278887621887,-0.01576539428114543
150960001014A,0.2535995482262844,0.25762302091311634,0.07641681097421199,-0.004023472686831953
1509700010058,0.34876010926637707,0.3274637108291189,0.008930387064749067,0.02129639843725817
1509800010055,0.2718635879912009,0.30498407664731036,0.07808549744728883,-0.03312048865610945
1509900200777,0.2313707926136616,0.2664807367138282,0.03570479202893523,-0.0351099441001666
1509900621722,0.2740354374351594,0.2719231202706073,0.03538168771012881,0.0021123171645521244
1509900031614,0.2821460033469849,0.2866690170244348,0.014711804038350249,-0.004523013677449894
150990035096A,0.3061854513344135,0.307264804833081,0.010511037865204855,-0.0010793534986675013
150990035121A,0.2885086393851603,0.2877465270187778,0.06593195202069131,0.0007621123663825169
1509900141597,0.2061649705327182,0.26819436236480626,0.05198290962890831,-0.062029391832088054
1509900231582,0.25215796895231546,0.2783053938160724,0.021659202319131505,-0.02614742486375693
1509900121120,0.22671426808283346,0.2682971315693535,0.06309529164417758,-0.041582863486520016
1509900430527,0.24779394920858322,0.23413768949282165,0.0349632569305676,0.013656259715761565
1509900430584,0.23966988543517168,0.2205616074438505,0.06558419112105572,0.01910827799132117
1509900431243,0.29064573504166763,0.2621267437322178,0.0459952544963924,0.028518991309449848
1509900430512,0.24253517197552868,0.22920363910637429,0.05203929664369165,0.013331532869154394
1509900350885,0.2962243595850014,0.2809874647016496,0.026378179840689988,0.015236894883351781
1509900250669,0.26684702288386236,0.25496270007694455,0.0606959634959671,0.011884322806917813
1509900300635,0.315893960508931,0.32225217816461443,0.008742558947825425,-0.006358217655683451
1509900160870,0.3132671449205717,0.294744319326494,0.017955335686496616,0.018522825594077752
1509900960033,0.19104218833783285,0.23080805486007275,0.05351837364775365,-0.0397658665222399
1510100060372,0.28197196309592554,0.3096995907970138,0.04000335783743527,-0.027727627701088275
151010015032A,0.35579696418863377,0.3495931116859299,0.029956346240433803,0.006203852502703888
1510100140207,0.30155287754398247,0.315231480039845,0.06445347545208267,-0.013678602495862557
1510200010045,0.2670965795327009,0.3077470520493506,0.08356487137506942,-0.040650472516649716
1510300010358,0.2947819866430449,0.26719662204749617,0.022411364093718553,0.027585364595548723
1510300010199,0.2795503302592605,0.22566528759187177,0.058105651219458584,0.05388504266738875
1510300050146,0.2688592981192127,0.21838145249302773,0.055878689479267545,0.050477845626184986
1510300010057,0.25079511651182473,0.22259339691392827,0.05775288790546985,0.02820171959789647
1510300010216,0.3467684218925002,0.2660085405065631,0.012323726166098559,0.0807598813859371
1510300040019,0.23413663274534194,0.23552386043343196,0.04698541455272274,-0.0013872276880900203
1510300040023,0.24376230705272078,0.23501057847042425,0.04252293114161045,0.00875172858229653
1510400011724,0.25861810640839705,0.2708254517531071,0.1581742733393658,-0.012207345344710074
151060001035A,0.29911995688824417,0.3105299203677809,0.033854458831549764,-0.011409963479536711
1510600832892,0.23069550276430037,0.35113886243418657,0.10639789498479747,-0.1204433596698862
1510600833918,0.2461301748127073,0.29613229265081853,0.10830745418919453,-0.05000211783811123
1510600874013,0.36364764928149707,0.3773119047938017,0.01555467399477416,-0.013664255512304657
1510600653458,0.2527412153812292,0.3130293301195018,0.137835015141674,-0.06028811473827261
1510700010075,0.28716105967340305,0.2827673327353283,0.06020813313502646,0.004393726938074771
1510700010041,0.28510930739139906,0.2918752869344371,0.058547006670588014,-0.0067659795430380365
1510900030559,0.25012023685582147,0.23083152696692322,0.0539487326017983,0.019288709888898248
1511500060113,0.3243491157776844,0.3745876274448383,0.07666040328697994,-0.05023851166715393
1511800010219,0.30554755874379114,0.35857426898307654,0.04478151189888142,-0.0530267102392854
1512100010708,0.25301132333672666,0.28470699448076625,0.03659299676726308,-0.031695671144039594
1512100011975,0.2855724300684826,0.2602318819441826,0.012215014149710523,0.025340548124299977
1512100010182,0.25201654275535545,0.2916462028985029,0.02024668379544306,-0.03962966014314745
1512100010731,0.2999544184906551,0.27126946235880445,0.0025723758887448173,0.028684956131850625
1512100010750,0.22197527246474727,0.20800013207786872,0.025138694891130634,0.013975140386878554
1512100010816,0.3054098881353762,0.2721004026136048,0.009330884586732851,0.033309485521771376
1512100010888,0.22410922216529375,0.2353498373190947,0.02386567294536815,-0.011240615153800954
1512100010996,0.2512540166841775,0.2776004580951919,0.010399198291555268,-0.026346441411014387
1512100012418,0.32877980217873676,0.316646947077461,-0.09749041758627118,0.012132855101275763
151210001198A,0.27551151747136293,0.26421060819437703,0.005958863227980298,0.011300909276985904
1512100201852,0.27474366312509163,0.29107440621780356,0.015662064573900524,-0.01633074309271193
1512100011710,0.2243454592310154,0.237928371023242,0.02219459745485385,-0.013582911792226593
1512100070017,0.26925901133723296,0.296012382308867,0.02202493091619965,-0.02675337097163405
1512100070021,0.30251482989382134,0.3311937427649372,0.009859372542221289,-0.028678912871115847
0901000010281,0.302383263618005,0.32570099986478296,-0.023778720815919425,-0.023317736246777965
090100001181A,0.25322954935099784,0.25506525098673183,0.020531114040842253,-0.0018357016357339884
0901000011665,0.35892321677892214,0.33922539245304806,-0.038574698295373924,0.01969782432587408
0901000011275,0.3080931477183093,0.3148389322981683,-0.03838284762663056,-0.006745784579858971
0901000011928,0.24872080250020012,0.24334892819000614,-0.0009505424400236068,0.00537187431019398
0901000012184,0.37149764230266247,0.3517623364394209,-0.006380815894843008,0.01973530586324157
090100001167A,0.31242826328381135,0.30531915109861674,-0.04218858894663864,0.00710911218519461
0901000012377,0.3126329044990095,0.28848679381534886,-0.03252496391429742,0.024146110683660627
0901000011913,0.24250942952657636,0.2317946812789628,-0.01981415088429139,0.010714748247613565
0901000010544,0.26428691187835784,0.24331050846549768,-0.01767861180334063,0.020976403412860167
0901000010667,0.1965453214464308,0.19629862259258277,0.01238203928851436,0.00024669885384803747
0901000011580,0.31347432132837766,0.292700379543366,-0.049632454003047236,0.020773941785011685
0901000012254,0.2877412291378828,0.2906374866247844,-0.03115025391262884,-0.002896257486901588
090100001224A,0.2687588618721539,0.2572484563141714,-0.022528339477731682,0.011510405557982495
0901000012324,0.25164687341838526,0.2732237803175456,0.013106131965849872,-0.02157690689916031
0901000011839,0.25307204712933606,0.24570629812051856,-0.005506700379422059,0.007365749008817507
090100001135A,0.2884439336992287,0.30103740164950166,-0.022091038967983652,-0.01259346795027294
090120001045A,0.2373875518918577,0.21356737802003853,0.00041152943677211966,0.023820173871819172
0901200012193,0.22571589620632063,0.23558094078339825,0.008499124123615533,-0.009865044577077625
0901200010943,0.2671789099146825,0.2654650446048311,-0.02079878253440387,0.0017138653098514034
0901200010962,0.235943942636302,0.23117548860272397,-0.00021970229955838827,0.0047684540335780345
0901200010642,0.21202357446224235,0.21850976635183939,0.009904567055610146,-0.006486191889597037
